,Annee2,Universite1,Universite2,Nom,Lat1,Long1,Lat2,Long2
2625,2009,Dijon,Tours,2,47.31274,5.06637,47.38376,0.67367
2626,2009,"Ecully, Ecole centrale de Lyon",Paris 6,1,45.78299,4.76927,48.851304,2.340246
2627,2009,Grenoble 2,Universite Pierre Mendes France (Grenoble),2,45.19159,5.76726,45.19159,5.76726
2628,2009,La Rochelle,Nantes,1,46.14774,-1.15504,47.2097,-1.55587
2629,2009,Lille 1,Aix-Marseille 2,1,50.6314,3.07497,43.2935,5.35781
2630,2009,Lille 1,Angers,1,50.6314,3.07497,47.478,-0.548273
2631,2009,Lille 1,Nantes,1,50.6314,3.07497,47.2097,-1.55587
2632,2009,Lille 1,Paris 7,1,50.6314,3.07497,48.851906,2.340105
2633,2009,Lille 1,"Paris, INALCO",1,50.6314,3.07497,48.8274,2.37608
2634,2009,Lille 2,Lille 1,1,50.6314,3.07497,50.6314,3.07497
2635,2009,Lille 3,Amiens,1,50.6314,3.07497,49.87584,2.26446
2636,2009,Lille 3,Artois,1,50.6314,3.07497,50.2847,2.79112
2637,2009,Limoges,Paris 11,1,45.8263,1.25917,48.70997,2.1531
2638,2009,Limoges,Rennes 1,1,45.8263,1.25917,48.11585,-1.67298
2639,2009,Lyon 1,Bordeaux 2,1,45.77962,4.86518,44.809966,-0.596578
2640,2009,Lyon 1,Brest,1,45.77962,4.86518,48.39803,-4.5077
2641,2009,Lyon 1,Clermont-Ferrand 2,1,45.77962,4.86518,45.77056,3.08791
2642,2009,Lyon 1,Lyon 2,1,45.77962,4.86518,45.7492,4.83714
2643,2009,Lyon 1,"Palaiseau, Ecole polytechnique",1,45.77962,4.86518,48.71317,2.21022
2644,2009,Lyon 1,Paris 6,2,45.77962,4.86518,48.851304,2.340246
2645,2009,Lyon 2,Lyon 1,1,45.7492,4.83714,45.77962,4.86518
2646,2009,Lyon 2,Tours,1,45.7492,4.83714,47.38376,0.67367
2647,2009,Lyon 3,Dijon,1,45.747027,4.860547,47.31274,5.06637
2648,2009,Lyon 3,Paris 6,1,45.747027,4.860547,48.851304,2.340246
2649,2009,"Lyon, INSA",Lyon 1,1,45.783,4.87798,45.77962,4.86518
2650,2009,"Lyon, INSA",Tours,1,45.783,4.87798,47.38376,0.67367
2651,2009,Metz,Lille 1,1,48.6962,6.17634,50.6314,3.07497
2652,2009,Montpellier 1,Paris 7,1,43.61583,3.87203,48.851906,2.340105
2653,2009,Montpellier 1,Perpignan,1,43.61583,3.87203,42.6844,2.89854
2654,2009,Montpellier 3,Brest,1,43.63279,3.86924,48.39803,-4.5077
2655,2009,Montpellier 3,La Rochelle,1,43.63279,3.86924,46.14774,-1.15504
2656,2009,Montpellier 3,Toulouse 3,1,43.63279,3.86924,43.56287,1.46597
2657,2009,Nancy 1,Lille 1,1,48.6962,6.17634,50.6314,3.07497
2658,2009,Nancy 1,Limoges,1,48.6962,6.17634,45.8263,1.25917
2659,2009,Nancy 1,Paris 3,1,48.6962,6.17634,48.8489,2.34313
2660,2009,Nantes,Aix-Marseille 3,1,47.2097,-1.55587,43.2935,5.35781
2661,2009,Nantes,Paris 5,1,47.2097,-1.55587,48.851906,2.340105
2662,2009,Nice,Mulhouse,1,43.71693,7.26664,47.7323,7.31485
2663,2009,Nice,Nantes,1,43.71693,7.26664,47.2097,-1.55587
2664,2009,Nice,Paris 7,1,43.71693,7.26664,48.851906,2.340105
2665,2009,Orleans,Paris Est,1,47.85065,1.93397,48.83915,2.58747
2666,2009,Paris 1,Aix-Marseille 1,1,48.8468,2.34488,43.2935,5.35781
2667,2009,Paris 1,Amiens,1,48.8468,2.34488,49.87584,2.26446
2668,2009,Paris 1,Angers,1,48.8468,2.34488,47.478,-0.548273
2669,2009,Paris 1,Artois,1,48.8468,2.34488,50.2847,2.79112
2670,2009,Paris 1,Le Havre,1,48.8468,2.34488,49.49647,0.12896
2671,2009,Paris 1,Lille 1,1,48.8468,2.34488,50.6314,3.07497
2672,2009,Paris 1,Lyon 2,1,48.8468,2.34488,45.7492,4.83714
2673,2009,Paris 1,Lyon 3,1,48.8468,2.34488,45.747027,4.860547
2674,2009,Paris 1,Metz,1,48.8468,2.34488,48.6962,6.17634
2675,2009,Paris 1,Montpellier 3,1,48.8468,2.34488,43.63279,3.86924
2676,2009,Paris 1,Paris 10,1,48.8468,2.34488,48.90245,2.21238
2677,2009,Paris 1,Paris 2,1,48.8468,2.34488,48.8468,2.34488
2678,2009,Paris 1,Paris 3,1,48.8468,2.34488,48.8489,2.34313
2679,2009,Paris 1,Paris 4,1,48.8468,2.34488,48.851304,2.340246
2680,2009,Paris 1,Paris 8,2,48.8468,2.34488,48.946,2.36213
2681,2009,Paris 1,Strasbourg,1,48.8468,2.34488,48.57872,7.76465
2682,2009,Paris 1,Toulouse 2,1,48.8468,2.34488,43.57954,1.40235
2683,2009,Paris 1,Tours,1,48.8468,2.34488,47.38376,0.67367
2684,2009,Paris 1,Versailles-St Quentin en Yvelines,1,48.8468,2.34488,48.79959,2.14159
2685,2009,Paris 10,Brest,1,48.90245,2.21238,48.39803,-4.5077
2686,2009,Paris 10,Nantes,1,48.90245,2.21238,47.2097,-1.55587
2687,2009,Paris 10,Paris Est,1,48.90245,2.21238,48.83915,2.58747
2688,2009,Paris 10,"Paris, Museum national d'histoire naturelle",1,48.90245,2.21238,48.84202,2.35616
2689,2009,Paris 10,Rouen,1,48.90245,2.21238,49.4583,1.06895
2690,2009,Paris 10,Toulouse 2,1,48.90245,2.21238,43.57954,1.40235
2691,2009,Paris 10,Universite Stendhal (Grenoble),1,48.90245,2.21238,45.19159,5.76726
2692,2009,Paris 11,Aix-Marseille 2,1,48.70997,2.1531,43.2935,5.35781
2693,2009,Paris 11,Clermont-Ferrand 2,1,48.70997,2.1531,45.77056,3.08791
2694,2009,Paris 11,Grenoble 2,1,48.70997,2.1531,45.19159,5.76726
2695,2009,Paris 11,Paris 5,2,48.70997,2.1531,48.851906,2.340105
2696,2009,Paris 11,Paris 6,2,48.70997,2.1531,48.851304,2.340246
2697,2009,Paris 11,Paris Est,2,48.70997,2.1531,48.83915,2.58747
2698,2009,Paris 11,Rouen,2,48.70997,2.1531,49.4583,1.06895
2699,2009,Paris 11,"Rouen, INSA",1,48.70997,2.1531,49.3852,1.06839
2700,2009,Paris 11,Strasbourg,2,48.70997,2.1531,48.57872,7.76465
2701,2009,Paris 11,Toulouse 3,2,48.70997,2.1531,43.56287,1.46597
2702,2009,Paris 12,Paris 7,1,48.78852,2.4437,48.851906,2.340105
2703,2009,Paris 13,Lyon 2,1,48.95793,2.34071,45.7492,4.83714
2704,2009,Paris 13,Nantes,1,48.95793,2.34071,47.2097,-1.55587
2705,2009,Paris 13,Paris 10,1,48.95793,2.34071,48.90245,2.21238
2706,2009,Paris 2,Nancy 2,1,48.8468,2.34488,48.6962,6.17634
2707,2009,Paris 2,Paris 10,1,48.8468,2.34488,48.90245,2.21238
2708,2009,Paris 2,Paris 11,1,48.8468,2.34488,48.70997,2.1531
2709,2009,Paris 2,Rennes 1,1,48.8468,2.34488,48.11585,-1.67298
2710,2009,Paris 2,Rouen,1,48.8468,2.34488,49.4583,1.06895
2711,2009,Paris 3,Paris 5,1,48.8489,2.34313,48.851906,2.340105
2712,2009,Paris 4,Brest,1,48.851304,2.340246,48.39803,-4.5077
2713,2009,Paris 4,Caen,1,48.851304,2.340246,49.18884,-0.36382
2714,2009,Paris 4,Clermont-Ferrand 2,1,48.851304,2.340246,45.77056,3.08791
2715,2009,Paris 4,Le Mans,1,48.851304,2.340246,48.0148,0.159251
2716,2009,Paris 4,Nice,1,48.851304,2.340246,43.71693,7.26664
2717,2009,Paris 4,Orleans,2,48.851304,2.340246,47.85065,1.93397
2718,2009,Paris 4,Paris 1,1,48.851304,2.340246,48.8468,2.34488
2719,2009,Paris 4,Paris 3,2,48.851304,2.340246,48.8489,2.34313
2720,2009,Paris 4,Paris 6,1,48.851304,2.340246,48.851304,2.340246
2721,2009,Paris 4,Paris Est,2,48.851304,2.340246,48.83915,2.58747
2722,2009,Paris 4,Poitiers,1,48.851304,2.340246,46.58596,0.34601
2723,2009,Paris 4,Tours,1,48.851304,2.340246,47.38376,0.67367
2724,2009,Paris 4,"Vandoeuvre-les-Nancy, INPL",1,48.851304,2.340246,48.6962,6.17634
2725,2009,Paris 5,Bordeaux 3,1,48.851906,2.340105,44.8015,-0.615058
2726,2009,Paris 5,Caen,1,48.851906,2.340105,49.18884,-0.36382
2727,2009,Paris 5,Lille 1,1,48.851906,2.340105,50.6314,3.07497
2728,2009,Paris 5,Lille 2,1,48.851906,2.340105,50.6314,3.07497
2729,2009,Paris 5,Nancy 2,1,48.851906,2.340105,48.6962,6.17634
2730,2009,Paris 5,Paris 11,2,48.851906,2.340105,48.70997,2.1531
2731,2009,Paris 5,Paris 13,1,48.851906,2.340105,48.95793,2.34071
2732,2009,Paris 5,Paris 6,2,48.851906,2.340105,48.851304,2.340246
2733,2009,Paris 5,Strasbourg,1,48.851906,2.340105,48.57872,7.76465
2734,2009,Paris 6,Aix-Marseille 2,1,48.851304,2.340246,43.2935,5.35781
2735,2009,Paris 6,Bordeaux 1,1,48.851304,2.340246,44.809966,-0.596578
2736,2009,Paris 6,Lille 2,2,48.851304,2.340246,50.6314,3.07497
2737,2009,Paris 6,Lyon 1,1,48.851304,2.340246,45.77962,4.86518
2738,2009,Paris 6,"Lyon, Ecole normale superieure (sciences)",1,48.851304,2.340246,45.7337,4.83376
2739,2009,Paris 6,Montpellier 2,1,48.851304,2.340246,43.61583,3.87203
2740,2009,Paris 6,Paris 11,2,48.851304,2.340246,48.70997,2.1531
2741,2009,Paris 6,Paris 7,1,48.851304,2.340246,48.851906,2.340105
2742,2009,Paris 6,"Paris, Museum national d'histoire naturelle",1,48.851304,2.340246,48.84202,2.35616
2743,2009,Paris 6,Strasbourg,1,48.851304,2.340246,48.57872,7.76465
2744,2009,Paris 6,Toulouse 3,2,48.851304,2.340246,43.56287,1.46597
2745,2009,Paris 6,Tours,1,48.851304,2.340246,47.38376,0.67367
2746,2009,Paris 6,Versailles-St Quentin en Yvelines,2,48.851304,2.340246,48.79959,2.14159
2747,2009,Paris 7,Amiens,1,48.851906,2.340105,49.87584,2.26446
2748,2009,Paris 7,Dijon,1,48.851906,2.340105,47.31274,5.06637
2749,2009,Paris 7,Paris 11,1,48.851906,2.340105,48.70997,2.1531
2750,2009,Paris 7,Paris 6,1,48.851906,2.340105,48.851304,2.340246
2751,2009,Paris 7,Paris Est,1,48.851906,2.340105,48.83915,2.58747
2752,2009,Paris 7,Poitiers,1,48.851906,2.340105,46.58596,0.34601
2753,2009,Paris 7,"Saint-Etienne, EMSE",1,48.851906,2.340105,48.7132,2.19972
2754,2009,Paris 7,Strasbourg,1,48.851906,2.340105,48.57872,7.76465
2755,2009,Paris 8,Paris 3,1,48.946,2.36213,48.8489,2.34313
2756,2009,Paris 8,Paris 5,1,48.946,2.36213,48.851906,2.340105
2757,2009,Paris 9,Paris 11,1,48.85464,2.33785,48.70997,2.1531
2758,2009,Paris 9,Tours,1,48.85464,2.33785,47.38376,0.67367
2759,2009,"Paris, CNAM","Paris, Telecom ParisTech",1,48.867,2.35463,48.7132,2.19972
2760,2009,"Paris, CNAM",Tours,1,48.867,2.35463,47.38376,0.67367
2761,2009,"Paris, ENMP","Lyon, INSA",1,48.7132,2.19972,45.783,4.87798
2762,2009,"Paris, INALCO","Vandoeuvre-les-Nancy, INPL",1,48.8274,2.37608,48.6962,6.17634
2763,2009,"Paris, Institut d'etudes politiques",Paris 1,1,48.85412,2.32842,48.8468,2.34488
2764,2009,"Paris, Institut d'etudes politiques",Paris 8,1,48.85412,2.32842,48.946,2.36213
2765,2009,Rennes 1,Paris Est,1,48.11585,-1.67298,48.83915,2.58747
2766,2009,Rennes 1,"Paris, Museum national d'histoire naturelle",1,48.11585,-1.67298,48.84202,2.35616
2767,2009,Rennes 2,Lorient,1,48.12064,-1.70333,47.74618,-3.39072
2768,2009,Saint-Etienne,Lyon 2,1,45.42472,4.39264,45.7492,4.83714
2769,2009,Saint-Etienne,"Paris, INALCO",1,45.42472,4.39264,48.8274,2.37608
2770,2009,"Saint-Etienne, EMSE",Paris 3,1,48.7132,2.19972,48.8489,2.34313
2771,2009,Strasbourg,Paris 11,1,48.57872,7.76465,48.70997,2.1531
2772,2009,Strasbourg 1,Amiens,1,48.57872,7.76465,49.87584,2.26446
2773,2009,Strasbourg 3,Strasbourg,1,48.57872,7.76465,48.57872,7.76465
2774,2009,Toulouse 2,Aix-Marseille 1,2,43.57954,1.40235,43.2935,5.35781
2775,2009,Toulouse 2,Rouen,1,43.57954,1.40235,49.4583,1.06895
2776,2009,Toulouse 3,Strasbourg,1,43.56287,1.46597,48.57872,7.76465
2777,2009,Toulouse 3,Toulouse 1,1,43.56287,1.46597,43.60656,1.43712
2778,2009,Toulouse 3,"Toulouse, INPT",2,43.56287,1.46597,43.56287,1.46597
2779,2009,Tours,Nancy 2,1,47.38376,0.67367,48.6962,6.17634
2780,2009,Tours,Paris 11,1,47.38376,0.67367,48.70997,2.1531
2781,2009,Universite Louis Pasteur (Strasbourg),Paris 3,1,48.57872,7.76465,48.8489,2.34313
2782,2009,Universite Louis Pasteur (Strasbourg),Strasbourg,2,48.57872,7.76465,48.57872,7.76465
2783,2009,Universite Marc Bloch (Strasbourg),Montpellier 3,1,48.57872,7.76465,43.63279,3.86924
2784,2009,Universite Marc Bloch (Strasbourg),Strasbourg,2,48.57872,7.76465,48.57872,7.76465
2785,2009,Universite Marc Bloch (Strasbourg),Toulouse 3,1,48.57872,7.76465,43.56287,1.46597
2786,2009,Universite Paris-Est Creteil Val de Marne (UPEC),Paris Est,1,48.78852,2.4437,48.83915,2.58747
2787,2009,Universite Pierre Mendes France (Grenoble),Bordeaux 2,1,45.19159,5.76726,44.809966,-0.596578
2788,2009,Universite Pierre Mendes France (Grenoble),Rouen,1,45.19159,5.76726,49.4583,1.06895
2789,2009,Universite Stendhal (Grenoble),Montpellier 3,1,45.19159,5.76726,43.63279,3.86924
2790,2009,Universite de Tours. UFR de medecine,Paris 11,1,47.38376,0.67367,48.70997,2.1531
2791,2009,Valenciennes,Strasbourg,1,50.32622,3.51056,48.57872,7.76465
2792,2009,"Vandoeuvre-les-Nancy, INPL",Paris 6,1,48.6962,6.17634,48.851304,2.340246
2793,2009,Versailles-St Quentin en Yvelines,Strasbourg,1,48.79959,2.14159,48.57872,7.76465
2794,2010,Aix-Marseille,Toulouse 3,1,43.2935,5.35781,43.56287,1.46597
2795,2010,Aix-Marseille 1,Caen,1,43.2935,5.35781,49.18884,-0.36382
2796,2010,Aix-Marseille 2,Aix-Marseille 1,1,43.2935,5.35781,43.2935,5.35781
2797,2010,Aix-Marseille 2,Clermont-Ferrand 1,1,43.2935,5.35781,45.77056,3.08791
2798,2010,Aix-Marseille 2,"Lyon, Ecole normale superieure",1,43.2935,5.35781,45.7337,4.83376
2799,2010,Aix-Marseille 2,Nantes,1,43.2935,5.35781,47.2097,-1.55587
2800,2010,Aix-Marseille 2,Paris 6,1,43.2935,5.35781,48.851304,2.340246
2801,2010,Aix-Marseille 3,Dijon,1,43.2935,5.35781,47.31274,5.06637
2802,2010,Aix-Marseille 3,Nice,1,43.2935,5.35781,43.71693,7.26664
2803,2010,Aix-Marseille 3,Pau,1,43.2935,5.35781,43.31372,-0.36509
2804,2010,Amiens,Le Mans,1,49.87584,2.26446,48.0148,0.159251
2805,2010,Angers,Lorient,1,47.478,-0.548273,47.74618,-3.39072
2806,2010,Besancon,Ecole centrale de Lille,1,47.2408,6.02265,50.60648,3.13757
2807,2010,Besancon,Troyes,1,47.2408,6.02265,48.2697,4.0725
2808,2010,Bordeaux 1,Toulouse 3,1,44.809966,-0.596578,43.56287,1.46597
2809,2010,Bordeaux 2,Bordeaux 1,1,44.809966,-0.596578,44.809966,-0.596578
2810,2010,Bordeaux 2,Paris 6,1,44.809966,-0.596578,48.851304,2.340246
2811,2010,Bordeaux 2,Rennes 2,1,44.809966,-0.596578,48.12064,-1.70333
2812,2010,Bordeaux 3,Nantes,1,44.8015,-0.615058,47.2097,-1.55587
2813,2010,Bordeaux 3,Nouvelle Caledonie,1,44.8015,-0.615058,-22.26356,166.40405
2814,2010,Bordeaux 3,Paris 6,1,44.8015,-0.615058,48.851304,2.340246
2815,2010,Bordeaux 3,Toulouse 2,1,44.8015,-0.615058,43.57954,1.40235
2816,2010,Bordeaux 4,Rennes 1,1,44.809966,-0.596578,48.11585,-1.67298
2817,2010,Bordeaux 4,Toulouse 1,1,44.809966,-0.596578,43.60656,1.43712
2818,2010,Caen,Le Havre,1,49.18884,-0.36382,49.49647,0.12896
2819,2010,Caen,Lyon 1,1,49.18884,-0.36382,45.77962,4.86518
2820,2010,Caen,Nancy 1,1,49.18884,-0.36382,48.6962,6.17634
2821,2010,Caen,Nantes,1,49.18884,-0.36382,47.2097,-1.55587
2822,2010,Caen,Paris 11,1,49.18884,-0.36382,48.70997,2.1531
2823,2010,Caen,Rennes 1,1,49.18884,-0.36382,48.11585,-1.67298
2824,2010,Clermont-Ferrand 2,Angers,1,45.77056,3.08791,47.478,-0.548273
2825,2010,Compiegne,Toulouse 3,1,49.40024,2.800108,43.56287,1.46597
2826,2010,Dijon,Lille 2,1,47.31274,5.06637,50.6314,3.07497
2827,2010,Dijon,Paris 11,1,47.31274,5.06637,48.70997,2.1531
2828,2010,Dijon,Paris 6,1,47.31274,5.06637,48.851304,2.340246
2829,2010,Dijon,Strasbourg,1,47.31274,5.06637,48.57872,7.76465
2830,2010,Grenoble 2,Grenoble,3,45.19159,5.76726,45.19159,5.76726
2831,2010,Grenoble 2,Nantes,1,45.19159,5.76726,47.2097,-1.55587
2832,2010,Lille 1,Angers,1,50.6314,3.07497,47.478,-0.548273
2833,2010,Lille 1,Compiegne,1,50.6314,3.07497,49.40024,2.800108
2834,2010,Lille 1,Le Mans,1,50.6314,3.07497,48.0148,0.159251
2835,2010,Lille 1,Montpellier 2,1,50.6314,3.07497,43.61583,3.87203
2836,2010,Lille 1,"Paris, Institut d'etudes politiques",1,50.6314,3.07497,48.85412,2.32842
2837,2010,Lille 1,Poitiers,1,50.6314,3.07497,46.58596,0.34601
2838,2010,Lille 1,Tours,1,50.6314,3.07497,47.38376,0.67367
2839,2010,Lille 2,Nancy 1,1,50.6314,3.07497,48.6962,6.17634
2840,2010,Lille 2,Paris 5,1,50.6314,3.07497,48.851906,2.340105
2841,2010,Lille 3,Toulouse 2,1,50.6314,3.07497,43.57954,1.40235
2842,2010,Lyon 1,Bordeaux 4,1,45.77962,4.86518,44.809966,-0.596578
2843,2010,Lyon 1,Caen,1,45.77962,4.86518,49.18884,-0.36382
2844,2010,Lyon 1,Dijon,2,45.77962,4.86518,47.31274,5.06637
2845,2010,Lyon 1,"Lyon, Ecole normale superieure",1,45.77962,4.86518,45.7337,4.83376
2846,2010,Lyon 1,"Lyon, INSA",1,45.77962,4.86518,45.783,4.87798
2847,2010,Lyon 1,Paris 6,1,45.77962,4.86518,48.851304,2.340246
2848,2010,Lyon 1,Paris 7,1,45.77962,4.86518,48.851906,2.340105
2849,2010,Lyon 1,"Paris, ENMP",1,45.77962,4.86518,48.7132,2.19972
2850,2010,Lyon 1,Versailles-St Quentin en Yvelines,1,45.77962,4.86518,48.79959,2.14159
2851,2010,Lyon 2,Besancon,1,45.7492,4.83714,47.2408,6.02265
2852,2010,Lyon 3,Lyon 2,1,45.747027,4.860547,45.7492,4.83714
2853,2010,Lyon 3,Paris 8,1,45.747027,4.860547,48.946,2.36213
2854,2010,Lyon 3,Strasbourg,1,45.747027,4.860547,48.57872,7.76465
2855,2010,"Lyon, INSA","Saint-Etienne, EMSE",1,45.783,4.87798,48.7132,2.19972
2856,2010,"Marne-la-vallee, ENPC",Paris 6,1,48.8411,2.58822,48.851304,2.340246
2857,2010,Metz,Montpellier 2,1,48.6962,6.17634,43.61583,3.87203
2858,2010,Metz,"Paris, ENSAM",1,48.6962,6.17634,48.83357,2.35831
2859,2010,Montpellier 1,Montpellier 2,2,43.61583,3.87203,43.61583,3.87203
2860,2010,Montpellier 1,Montpellier 3,2,43.61583,3.87203,43.63279,3.86924
2861,2010,Montpellier 2,Toulouse 3,1,43.61583,3.87203,43.56287,1.46597
2862,2010,Montpellier 3,Grenoble,1,43.63279,3.86924,45.19159,5.76726
2863,2010,Nancy 1,Lyon 1,1,48.6962,6.17634,45.77962,4.86518
2864,2010,Nancy 1,"Lyon, Ecole normale superieure",1,48.6962,6.17634,45.7337,4.83376
2865,2010,Nancy 1,Strasbourg,1,48.6962,6.17634,48.57872,7.76465
2866,2010,Nancy 1,Toulouse 3,1,48.6962,6.17634,43.56287,1.46597
2867,2010,Nantes,Angers,2,47.2097,-1.55587,47.478,-0.548273
2868,2010,Nantes,Ecole centrale de Nantes,1,47.2097,-1.55587,47.2491,-1.54786
2869,2010,Nantes,Lorient,1,47.2097,-1.55587,47.74618,-3.39072
2870,2010,Nice,Clermont-Ferrand 1,1,43.71693,7.26664,45.77056,3.08791
2871,2010,Nice,Montpellier 1,1,43.71693,7.26664,43.61583,3.87203
2872,2010,Nice,Paris 11,1,43.71693,7.26664,48.70997,2.1531
2873,2010,Nice,"Paris, ENMP",1,43.71693,7.26664,48.7132,2.19972
2874,2010,Orleans,Bordeaux 2,1,47.85065,1.93397,44.809966,-0.596578
2875,2010,Orleans,Toulouse 1,1,47.85065,1.93397,43.60656,1.43712
2876,2010,"Palaiseau, Ecole polytechnique",Paris Est,2,48.71317,2.21022,48.83915,2.58747
2877,2010,Paris 1,Bordeaux 2,1,48.8468,2.34488,44.809966,-0.596578
2878,2010,Paris 1,Evry-Val d'Essonne,1,48.8468,2.34488,48.62425,2.42738
2879,2010,Paris 1,Le Mans,1,48.8468,2.34488,48.0148,0.159251
2880,2010,Paris 1,Metz,1,48.8468,2.34488,48.6962,6.17634
2881,2010,Paris 1,Montpellier 2,2,48.8468,2.34488,43.61583,3.87203
2882,2010,Paris 1,Nantes,1,48.8468,2.34488,47.2097,-1.55587
2883,2010,Paris 1,Nice,1,48.8468,2.34488,43.71693,7.26664
2884,2010,Paris 1,Paris 10,2,48.8468,2.34488,48.90245,2.21238
2885,2010,Paris 1,Paris 11,2,48.8468,2.34488,48.70997,2.1531
2886,2010,Paris 1,Paris 13,1,48.8468,2.34488,48.95793,2.34071
2887,2010,Paris 1,Paris 2,1,48.8468,2.34488,48.8468,2.34488
2888,2010,Paris 1,Paris 5,1,48.8468,2.34488,48.851906,2.340105
2889,2010,Paris 1,Paris 7,1,48.8468,2.34488,48.851906,2.340105
2890,2010,Paris 1,Paris Est,2,48.8468,2.34488,48.83915,2.58747
2891,2010,Paris 1,Rennes 1,1,48.8468,2.34488,48.11585,-1.67298
2892,2010,Paris 10,Bordeaux 2,1,48.90245,2.21238,44.809966,-0.596578
2893,2010,Paris 10,Bordeaux 3,1,48.90245,2.21238,44.8015,-0.615058
2894,2010,Paris 10,Lyon 2,1,48.90245,2.21238,45.7492,4.83714
2895,2010,Paris 10,Paris 3,2,48.90245,2.21238,48.8489,2.34313
2896,2010,Paris 10,Paris 4,1,48.90245,2.21238,48.851304,2.340246
2897,2010,Paris 10,Paris 5,1,48.90245,2.21238,48.851906,2.340105
2898,2010,Paris 10,Toulouse 1,1,48.90245,2.21238,43.60656,1.43712
2899,2010,Paris 10,Toulouse 2,1,48.90245,2.21238,43.57954,1.40235
2900,2010,Paris 11,Aix-Marseille 2,1,48.70997,2.1531,43.2935,5.35781
2901,2010,Paris 11,Cergy-Pontoise,1,48.70997,2.1531,49.03889,2.07415
2902,2010,Paris 11,Clermont-Ferrand 2,2,48.70997,2.1531,45.77056,3.08791
2903,2010,Paris 11,Compiegne,1,48.70997,2.1531,49.40024,2.800108
2904,2010,Paris 11,Evry-Val d'Essonne,1,48.70997,2.1531,48.62425,2.42738
2905,2010,Paris 11,Le Havre,1,48.70997,2.1531,49.49647,0.12896
2906,2010,Paris 11,Limoges,1,48.70997,2.1531,45.8263,1.25917
2907,2010,Paris 11,"Lyon, Ecole normale superieure",1,48.70997,2.1531,45.7337,4.83376
2908,2010,Paris 11,Montpellier 2,1,48.70997,2.1531,43.61583,3.87203
2909,2010,Paris 11,Nice,1,48.70997,2.1531,43.71693,7.26664
2910,2010,Paris 11,Paris 6,2,48.70997,2.1531,48.851304,2.340246
2911,2010,Paris 11,Paris 7,1,48.70997,2.1531,48.851906,2.340105
2912,2010,Paris 11,Paris 9,1,48.70997,2.1531,48.85464,2.33785
2913,2010,Paris 11,"Paris, ENMP",1,48.70997,2.1531,48.7132,2.19972
2914,2010,Paris 11,Poitiers,1,48.70997,2.1531,46.58596,0.34601
2915,2010,Paris 11,Rennes 1,2,48.70997,2.1531,48.11585,-1.67298
2916,2010,Paris 11,Supelec,1,48.70997,2.1531,48.70997,2.1531
2917,2010,Paris 11,Toulouse 3,1,48.70997,2.1531,43.56287,1.46597
2918,2010,Paris 11,"Toulouse, ISAE",1,48.70997,2.1531,43.56287,1.46597
2919,2010,Paris 13,Paris 5,1,48.95793,2.34071,48.851906,2.340105
2920,2010,Paris 13,Paris 7,1,48.95793,2.34071,48.851906,2.340105
2921,2010,Paris 13,Perpignan,1,48.95793,2.34071,42.6844,2.89854
2922,2010,Paris 13,Rouen,1,48.95793,2.34071,49.4583,1.06895
2923,2010,Paris 2,Clermont-Ferrand 1,1,48.8468,2.34488,45.77056,3.08791
2924,2010,Paris 2,"Lyon, Ecole normale superieure",1,48.8468,2.34488,45.7337,4.83376
2925,2010,Paris 2,Montpellier 1,1,48.8468,2.34488,43.61583,3.87203
2926,2010,Paris 2,Nancy 2,1,48.8468,2.34488,48.6962,6.17634
2927,2010,Paris 2,Orleans,1,48.8468,2.34488,47.85065,1.93397
2928,2010,Paris 2,Pau,1,48.8468,2.34488,43.31372,-0.36509
2929,2010,Paris 2,Rennes 1,1,48.8468,2.34488,48.11585,-1.67298
2930,2010,Paris 2,Tours,1,48.8468,2.34488,47.38376,0.67367
2931,2010,Paris 3,Aix-Marseille 1,1,48.8489,2.34313,43.2935,5.35781
2932,2010,Paris 3,Amiens,1,48.8489,2.34313,49.87584,2.26446
2933,2010,Paris 3,Cergy-Pontoise,1,48.8489,2.34313,49.03889,2.07415
2934,2010,Paris 3,Lille 3,1,48.8489,2.34313,50.6314,3.07497
2935,2010,Paris 3,"Lyon, Ecole normale superieure",1,48.8489,2.34313,45.7337,4.83376
2936,2010,Paris 3,Montpellier 2,1,48.8489,2.34313,43.61583,3.87203
2937,2010,Paris 3,Paris 10,1,48.8489,2.34313,48.90245,2.21238
2938,2010,Paris 3,Paris 4,1,48.8489,2.34313,48.851304,2.340246
2939,2010,Paris 3,Paris 8,1,48.8489,2.34313,48.946,2.36213
2940,2010,Paris 3,Toulouse 2,1,48.8489,2.34313,43.57954,1.40235
2941,2010,Paris 3,Toulouse 3,1,48.8489,2.34313,43.56287,1.46597
2942,2010,Paris 3,Tours,1,48.8489,2.34313,47.38376,0.67367
2943,2010,Paris 4,Besancon,1,48.851304,2.340246,47.2408,6.02265
2944,2010,Paris 4,Bordeaux 3,5,48.851304,2.340246,44.8015,-0.615058
2945,2010,Paris 4,Grenoble,1,48.851304,2.340246,45.19159,5.76726
2946,2010,Paris 4,La Rochelle,1,48.851304,2.340246,46.14774,-1.15504
2947,2010,Paris 4,Lyon 1,1,48.851304,2.340246,45.77962,4.86518
2948,2010,Paris 4,Lyon 2,1,48.851304,2.340246,45.7492,4.83714
2949,2010,Paris 4,Lyon 3,2,48.851304,2.340246,45.747027,4.860547
2950,2010,Paris 4,Montpellier 3,2,48.851304,2.340246,43.63279,3.86924
