"Universite2","Universite1","Nom","Annee1","Annee2","Lat1","Long1","Lat2","Long2"
"Le Havre","Paris 1","Isabelle Lebon",1994,2009,48.8468,2.34488,49.49647,0.12896
"Le Havre","Lille 3","Elizabeth Durot-Bouce",2000,2011,50.6314,3.07497,49.49647,0.12896
"Le Havre","Nice","Olivier Lenoir",2011,2007,43.71693,7.26664,49.49647,0.12896
"Le Havre","Caen","Fabrice Valognes",1998,2010,49.18884,-0.36382,49.49647,0.12896
"Le Havre","Lille 1","Etienne Farvaque",1997,2014,50.6314,3.07497,49.49647,0.12896
"Le Havre","Paris 9","Jacques Manoury",1985,2013,48.85464,2.33785,49.49647,0.12896
"Le Mans","Lyon, INSA","Jacques Chevalier",1999,1994,45.783,4.87798,48.0148,0.159251
"Le Mans","Rouen","Gilles Dujardin",1990,2003,49.4583,1.06895,48.0148,0.159251
"Le Mans","Paris 1","Annie Renoux",1987,1999,48.8468,2.34488,48.0148,0.159251
"Le Mans","Dijon","Mehdi Nekhili",1994,2017,47.31274,5.06637,48.0148,0.159251
"Le Mans","Paris 1","Thierry Jolivet",1991,2015,48.8468,2.34488,48.0148,0.159251
"Le Mans","Tours","Pascal Leroux",2002,2006,47.38376,0.67367,48.0148,0.159251
"Le Mans","Paris 1","Francois Langot",1994,2006,48.8468,2.34488,48.0148,0.159251
"Le Mans","Paris 4","Michele Raclot",1986,2007,48.851304,2.340246,48.0148,0.159251
"Le Mans","Caen","Nicolas Le Pape",1992,2012,49.18884,-0.36382,48.0148,0.159251
"Le Mans","Amiens","Helene Aji",1997,2010,49.87584,2.26446,48.0148,0.159251
"Le Mans","Besancon","Rita Compatangelo-Soussignan",1989,2006,47.2408,6.02265,48.0148,0.159251
"Le Mans","Dijon","Servet Ertul",2001,2018,47.31274,5.06637,48.0148,0.159251
"Le Mans","Paris 10","Brigitte Wache",1987,2004,48.90245,2.21238,48.0148,0.159251
"Le Mans","Lyon 2","Richard Tholoniat",1993,2002,45.7492,4.83714,48.0148,0.159251
"Le Mans","Lyon 1","Christine Saluzzo",1989,2007,45.77962,4.86518,48.0148,0.159251
"Le Mans","Paris 3","Daniel Luzzati",1989,2011,48.8489,2.34313,48.0148,0.159251
"Le Mans","Paris 4","Laurent Simon",2009,2009,48.851304,2.340246,48.0148,0.159251
"Le Mans","Paris 3","Jean-Francois Bourdet",1989,2013,48.8489,2.34313,48.0148,0.159251
"Le Mans","Paris 1","Haritini Matsopoulou",1994,2010,48.8468,2.34488,48.0148,0.159251
"Le Mans","Paris 6","Paul Deleglise",1991,2002,48.851304,2.340246,48.0148,0.159251
"Le Mans","Paris 4","Jacques Biarne",1990,2004,48.851304,2.340246,48.0148,0.159251
"Le Mans","Lille 1","Etienne Gaviot",1985,2010,50.6314,3.07497,48.0148,0.159251
"Le Mans","Toulouse, INPT","Valerie Lasserre",1995,2013,43.56287,1.46597,48.0148,0.159251
"Le Mans","Lille 3","Franck Laurent",2004,2018,50.6314,3.07497,48.0148,0.159251
"Le Mans","Paris 10","Nadine Vivier",1987,2011,48.90245,2.21238,48.0148,0.159251
"Le Mans","Paris 4","Marie-Helene Queval",1994,2011,48.851304,2.340246,48.0148,0.159251
"Le Mans","Aix-Marseille 3","Marc Leblanc",1992,1999,43.2935,5.35781,48.0148,0.159251
"Le Mans","Rennes 2","Omar Zanna",2009,2019,48.12064,-1.70333,48.0148,0.159251
"Lille 1","Lyon, INSA","Philippe Zinck",1999,2017,45.783,4.87798,50.6314,3.07497
"Lille 1","Lyon 1","Abderrahim Mamouni",1989,1996,45.77962,4.86518,50.6314,3.07497
"Lille 1","Paris 9","Pascal Grandin",1992,2001,48.85464,2.33785,50.6314,3.07497
"Lille 1","Paris 9","Daniel Szpiro",1994,2008,48.85464,2.33785,50.6314,3.07497
"Lille 1","Paris 11","Didier Boucher",2006,1996,48.70997,2.1531,50.6314,3.07497
"Lille 1","Rouen","Olivier Blanpain",2009,2010,49.4583,1.06895,50.6314,3.07497
"Lille 1","Paris 6","Christophe Chaillou",2006,2000,48.851304,2.340246,50.6314,3.07497
"Lille 1","Montpellier 1","Michel Simon",1988,1986,43.61583,3.87203,50.6314,3.07497
"Lille 1","Universite Pierre Mendes France (Grenoble)","Dominique Besson",1996,2012,45.19159,5.76726,50.6314,3.07497
"Lille 1","Orleans","Martial Caridroit",1986,2005,47.85065,1.93397,50.6314,3.07497
"Lille 1","Toulouse 2","Sebastien Lefebvre",2003,2017,43.57954,1.40235,50.6314,3.07497
"Lille 1","Palaiseau, Ecole polytechnique","Eric Charkaluk",1999,2015,48.71317,2.21022,50.6314,3.07497
"Lille 1","INSA de Rouen","Gregory Germain",2002,2019,49.3852,1.06839,50.6314,3.07497
"Lille 1","Grenoble 2","Christian Legrand",2006,1997,45.19159,5.76726,50.6314,3.07497
"Lille 1","Lyon 1","Philippe Martin",1999,2004,45.77962,4.86518,50.6314,3.07497
"Lille 1","Paris 8","Jean Lefebvre",2002,2000,48.946,2.36213,50.6314,3.07497
"Lille 1","Paris 6","Fabrice Soncin",1990,2003,48.851304,2.340246,50.6314,3.07497
"Lille 1","Bordeaux 1","Christophe Besse",1998,2011,44.809966,-0.596578,50.6314,3.07497
"Lille 1","Paris 10","Benoit Demil",1998,2014,48.90245,2.21238,50.6314,3.07497
"Lille 1","Orleans","Abderrahman El Bakali",1996,2014,47.85065,1.93397,50.6314,3.07497
"Lille 1","Paris 10","Eric Delattre",2000,1989,48.90245,2.21238,50.6314,3.07497
"Lille 1","Paris 1","Nicolas Chaigneau",1998,2009,48.8468,2.34488,50.6314,3.07497
"Lille 1","Lyon 1","Francine Agbossou-Niedercorn",1985,1999,45.77962,4.86518,50.6314,3.07497
"Lille 1","Universite Louis Pasteur (Strasbourg)","Regis Gauvin",1999,2013,48.57872,7.76465,50.6314,3.07497
"Lille 1","Montpellier 1","Claude Robin",1992,1999,43.61583,3.87203,50.6314,3.07497
"Lille 1","Toulouse, INPT","Pierre Jacob",1986,1985,43.56287,1.46597,50.6314,3.07497
"Lille 1","Angers","Francois Baert",2015,1995,47.478,-0.548273,50.6314,3.07497
"Lille 1","Paris 10","Brigitte Steinmann",1985,2016,48.90245,2.21238,50.6314,3.07497
"Lille 1","Metz","Ali Zaoui",1999,2009,48.6962,6.17634,50.6314,3.07497
"Lille 1","Paris 4","Jean-Pierre Lavaud",1988,2000,48.851304,2.340246,50.6314,3.07497
"Lille 1","Paris 5","Jean-Paul Delahaye",2003,2009,48.851906,2.340105,50.6314,3.07497
"Lille 1","Palaiseau, Ecole polytechnique","David Dereudre",2002,2017,48.71317,2.21022,50.6314,3.07497
"Lille 1","Poitiers","Hubert Jayet",1993,2000,46.58596,0.34601,50.6314,3.07497
"Lille 1","Paris 9","Bernard Forgues",1993,2007,48.85464,2.33785,50.6314,3.07497
"Lille 1","Rouen","Thomas Simon",2014,2015,49.4583,1.06895,50.6314,3.07497
"Lille 1","Nancy 1","Bruno Grandidier",1992,2009,48.6962,6.17634,50.6314,3.07497
"Lille 1","Lille 2","Jerome Maati",1994,2014,50.6314,3.07497,50.6314,3.07497
"Lille 1","Lille 2","Rene-Marc Flipo",1988,1996,50.6314,3.07497,50.6314,3.07497
"Lille 1","Versailles-St Quentin en Yvelines","Rochdi Merzouki",2002,2012,48.79959,2.14159,50.6314,3.07497
"Lille 1","Paris 9","Isabelle Royer",1999,2011,48.85464,2.33785,50.6314,3.07497
"Lille 1","Paris 5","Michel Forse",1987,1997,48.851906,2.340105,50.6314,3.07497
"Lille 1","Paris 10","Muriel Maillefert",1991,2015,48.90245,2.21238,50.6314,3.07497
"Lille 1","Paris 11","Brigitte Sieber",1985,1990,48.70997,2.1531,50.6314,3.07497
"Lille 1","Compiegne","Herve Plaisance",1996,2011,49.40024,2.800108,50.6314,3.07497
"Lille 1","Lyon 1","Eric Devaux",1992,2015,45.77962,4.86518,50.6314,3.07497
"Lille 1","Lille 2","Pierre Vidal",1993,1994,50.6314,3.07497,50.6314,3.07497
"Lille 1","Paris 11","Christophe Lefebvre",2002,2019,48.70997,2.1531,50.6314,3.07497
"Lille 1","Lille 2","Gilles Leclercq",1994,2009,50.6314,3.07497,50.6314,3.07497
"Lille 1","Paris 6","Laurence Duchien",1988,2007,48.851304,2.340246,50.6314,3.07497
"Lille 1","Toulouse, INPT","Emmanuel Dubois",2008,2006,43.56287,1.46597,50.6314,3.07497
"Lille 1","Bordeaux 1","Niels Borne",2000,2016,44.809966,-0.596578,50.6314,3.07497
"Lille 1","Paris 6","Jean-Philippe Laval",1999,2018,48.851304,2.340246,50.6314,3.07497
"Lille 1","Limoges","Renaud Leonard",2001,2015,45.8263,1.25917,50.6314,3.07497
"Lille 1","Paris 7","Patrick Popescu-Pampu",2001,2015,48.851906,2.340105,50.6314,3.07497
"Lille 1","Besancon","Lionel Buchaillot",1995,2007,47.2408,6.02265,50.6314,3.07497
"Lille 1","Lille 2","Christophe Bauters",1990,1999,50.6314,3.07497,50.6314,3.07497
"Lille 1","Paris 9","Slimane Haddadj",1991,2014,48.85464,2.33785,50.6314,3.07497
"Lille 1","Bordeaux 2","Pascal Mariot",1993,2008,44.809966,-0.596578,50.6314,3.07497
"Lille 1","Paris 10","Laurent Cordonnier",1993,2011,48.90245,2.21238,50.6314,3.07497
"Lille 1","Evry-Val d'Essonne","Christian Duriez",2004,2015,48.62425,2.42738,50.6314,3.07497
"Lille 1","Paris 1","Andre Guichaoua",1987,1996,48.8468,2.34488,50.6314,3.07497
"Lille 1","Lille 2","Philippe Delannoy",1988,1998,50.6314,3.07497,50.6314,3.07497
"Lille 1","Paris 1","Jean-Philippe Boussemart",1988,1997,48.8468,2.34488,50.6314,3.07497
"Lille 1","Montpellier 2","Catherine Cronier",1998,2011,43.61583,3.87203,50.6314,3.07497
"Lille 1","Paris 1","Jerome Hericourt",2005,2016,48.8468,2.34488,50.6314,3.07497
"Lille 1","Rouen, INSA","Pierre Damay",2010,2004,49.3852,1.06839,50.6314,3.07497
"Lille 1","Lille 2","Eric Severin",2000,2018,50.6314,3.07497,50.6314,3.07497
"Lille 1","Paris 11","Jean-Luc Gautier",1987,1993,48.70997,2.1531,50.6314,3.07497
"Lille 1","Paris 11","Nikolay Tzvetkov",1999,2008,48.70997,2.1531,50.6314,3.07497
"Lille 1","Clermont-Ferrand 2","Romdhane Karoui",2004,2016,45.77056,3.08791,50.6314,3.07497
"Lille 2","Nantes","Daniel Poulain",1985,1992,47.2097,-1.55587,50.6314,3.07497
"Lille 2","Paris 11","Regis Courtecuisse",1988,1997,48.70997,2.1531,50.6314,3.07497
"Lille 2","Aix-Marseille 3","Marc Cottini",1998,2008,43.2935,5.35781,50.6314,3.07497
"Lille 2","Lille 1","Catherine Duez",1997,2007,50.6314,3.07497,50.6314,3.07497
"Lille 2","Paris 8","Jean Lefebvre",2002,2000,48.946,2.36213,50.6314,3.07497
"Lille 2","Paris 5","Philippe Morel",1992,1992,48.851906,2.340105,50.6314,3.07497
"Lille 2","Paris 1","Emmanuel Cartier",2004,2017,48.8468,2.34488,50.6314,3.07497
"Lille 2","Paris 7","Annie Bezeaud",1987,1994,48.851906,2.340105,50.6314,3.07497
"Lille 2","Lyon 1","Alexis Cortot",2010,2017,45.77962,4.86518,50.6314,3.07497
"Lille 2","Paris 11","Elisabeth Davioud-Charvet",1988,1999,48.70997,2.1531,50.6314,3.07497
"Lille 2","Besancon","Veronique Pierrat",1991,1994,47.2408,6.02265,50.6314,3.07497
"Lille 2","Grenoble 2","Denis Voinot",1993,2016,45.19159,5.76726,50.6314,3.07497
"Lille 2","Lille 1","Yves Levant",1998,2018,50.6314,3.07497,50.6314,3.07497
"Lille 2","Angers","Dominique Chevalier",1992,2014,47.478,-0.548273,50.6314,3.07497
"Lille 2","Lyon 1","Pierre Poulain",2006,2007,45.77962,4.86518,50.6314,3.07497
"Lille 2","Toulouse 1","Sandrine Chassagnard-Pinet",2000,2012,43.60656,1.43712,50.6314,3.07497
"Lille 2","Paris 11","Marie-Daniele Campion",1989,1993,48.70997,2.1531,50.6314,3.07497
"Lille 2","Universite Louis Pasteur (Strasbourg)","JEAN-PIERRE CHAMBON",1987,1990,48.57872,7.76465,50.6314,3.07497
"Lille 2","Toulouse 2","Francoise Jacob-Dubuisson",1988,2007,43.57954,1.40235,50.6314,3.07497
"Lille 2","Toulouse 1","Philippe Nelidoff",1990,2001,43.60656,1.43712,50.6314,3.07497
"Lille 2","Lyon 1","Patrick Meunier",1985,2005,45.77962,4.86518,50.6314,3.07497
"Lille 2","Paris 6","Morvane Colin",2000,2009,48.851304,2.340246,50.6314,3.07497
"Lille 2","Paris 5","Muriel Boucart",1988,2010,48.851906,2.340105,50.6314,3.07497
"Lille 2","Paris 5","Guillaume Penel",1998,2014,48.851906,2.340105,50.6314,3.07497
"Lille 2","Nancy 1","Benoit Tavernier",1988,2008,48.6962,6.17634,50.6314,3.07497
"Lille 2","Paris 2","Geraldine Chavrier",1997,2011,48.8468,2.34488,50.6314,3.07497
"Lille 2","Paris 2","Olivier Beaud",1989,2002,48.8468,2.34488,50.6314,3.07497
"Lille 2","Paris 9","Alain Francois-Heude",1988,1992,48.85464,2.33785,50.6314,3.07497
"Lille 2","Paris 6","Nicole Mulliez",1992,1998,48.851304,2.340246,50.6314,3.07497
"Lille 2","Tours","Catherine Foulon",1991,2015,47.38376,0.67367,50.6314,3.07497
"Lille 2","Besancon","Claude Brunet",2002,1997,47.2408,6.02265,50.6314,3.07497
"Lille 2","Orleans","Philippe Richard",1986,1988,47.85065,1.93397,50.6314,3.07497
"Lille 2","Amiens","Thierry Davion",1987,1993,49.87584,2.26446,50.6314,3.07497
"Lille 2","Paris 2","Jean-Michel Blanquer",1993,2003,48.8468,2.34488,50.6314,3.07497
"Lille 2","Nancy 1","Pierre Thomas",1988,1988,48.6962,6.17634,50.6314,3.07497
"Lille 2","Dijon","Pierre Mathiot",1988,2010,47.31274,5.06637,50.6314,3.07497
"Lille 2","Aix-Marseille 2","GUY MARTIN",1994,1989,43.2935,5.35781,50.6314,3.07497
"Lille 2","Lille 3","Florence Pasquier",1994,1994,50.6314,3.07497,50.6314,3.07497
"Lille 2","Nice","Pierre Thomas",1990,1990,43.71693,7.26664,50.6314,3.07497
"Lille 2","Evry-Val d'Essonne","Xavier Leclerc",2008,2008,48.62425,2.42738,50.6314,3.07497
"Lille 2","Paris 7","Philippe Gosset",1998,2014,48.851906,2.340105,50.6314,3.07497
"Lille 2","Paris 2","Stephane Guerard",1997,2018,48.8468,2.34488,50.6314,3.07497
"Lille 2","Dijon","Guy Leveque",2009,1990,47.31274,5.06637,50.6314,3.07497
"Lille 2","Paris, ENMP","Alain Gauthier",1999,2000,48.7132,2.19972,50.6314,3.07497
"Lille 2","Besancon","Daniel Mathieu",1990,1990,47.2408,6.02265,50.6314,3.07497
"Lille 2","Paris 11","Sevser Sahpaz",1995,2017,48.70997,2.1531,50.6314,3.07497
"Lille 2","Paris 6","Philippe Marchetti",1998,2008,48.851304,2.340246,50.6314,3.07497
"Lille 2","Paris 1","Jean-Gabriel Contamin",2001,2013,48.8468,2.34488,50.6314,3.07497
"Lille 2","Lille 1","Isabelle Wolowczuk",1991,2003,50.6314,3.07497,50.6314,3.07497
"Lille 2","Paris 1","Michel Bertrand",1995,1994,48.8468,2.34488,50.6314,3.07497
"Lille 2","Paris 2","Said Rohaine",1995,2007,48.8468,2.34488,50.6314,3.07497
"Lille 2","Paris 6","Christophe Vincent",1998,2018,48.851304,2.340246,50.6314,3.07497
"Lille 2","Lyon 1","Eric Fournier",1989,1989,45.77962,4.86518,50.6314,3.07497
"Lille 2","Lille 1","Thierry Idziorek",1985,2007,50.6314,3.07497,50.6314,3.07497
"Lille 2","Paris 1","Julian Fernandez",2017,2018,48.8468,2.34488,50.6314,3.07497
"Lille 2","Paris 5","Marie-Christine Monsallier",1996,2009,48.851906,2.340105,50.6314,3.07497
"Lille 2","Nancy 2","Philippe Vaillant",2008,1993,48.6962,6.17634,50.6314,3.07497
"Lille 2","Valenciennes","Francois Dumont",1999,2010,50.32622,3.51056,50.6314,3.07497
"Lille 2","Lille 1","Eric Adriaenssens",1998,2011,50.6314,3.07497,50.6314,3.07497
"Lille 2","Lyon 1","Olivier Godefroy",1996,1994,45.77962,4.86518,50.6314,3.07497
"Lille 2","Aix-Marseille 2","Frederic Docquier",1995,2006,43.2935,5.35781,50.6314,3.07497
"Lille 2","Universite Paris-Saclay (ComUE)","Benoit Vallet",2019,2004,48.70997,2.1531,50.6314,3.07497
"Lille 2","Lyon 1","JEAN-YVES PETIT",1991,1993,45.77962,4.86518,50.6314,3.07497
"Lille 2","Paris 11","Catherine Lefebvre",2008,1989,48.70997,2.1531,50.6314,3.07497
"Lille 2","Tours","Isabelle Collin-Lachaud",2003,2018,47.38376,0.67367,50.6314,3.07497
"Lille 2","Toulouse 3","Philippe Ryckewaert",1998,1993,43.56287,1.46597,50.6314,3.07497
"Lille 2","Paris 6","Ariane Sharif",2005,2017,48.851304,2.340246,50.6314,3.07497
"Lille 2","Paris 1","Frederic Sawicki",1994,2002,48.8468,2.34488,50.6314,3.07497
"Lille 2","Bordeaux 2","Yazdan Yazdanpanah",2002,2009,44.809966,-0.596578,50.6314,3.07497
"Lille 2","Paris 6","Francois Dubos",2010,2016,48.851304,2.340246,50.6314,3.07497
"Lille 2","Lille 1","Regis Logier",1995,1999,50.6314,3.07497,50.6314,3.07497
"Lille 2","Strasbourg 3","Fabienne Peraldi Leneuf",1996,2016,48.57872,7.76465,50.6314,3.07497
"Lille 2","Rennes 2","Herve Hubert",2006,2018,48.12064,-1.70333,50.6314,3.07497
"Lille 2","Paris 5","Pierre Lemaire",1997,1990,48.851906,2.340105,50.6314,3.07497
"Lille 2","Paris 1","Claude Gautier",1990,1989,48.8468,2.34488,50.6314,3.07497
"Lille 2","Paris 6","Frank Lafont",1993,2009,48.851304,2.340246,50.6314,3.07497
"Lille 2","Bordeaux 4","Olivier Nay",1997,2017,44.809966,-0.596578,50.6314,3.07497
"Lille 3","Paris 6","Philippe Rousseau",2004,2005,48.851304,2.340246,50.6314,3.07497
"Lille 3","Paris 4","Marc Baratin",1987,2005,48.851304,2.340246,50.6314,3.07497
"Lille 3","Paris 1","Bernard Seve",2006,2012,48.8468,2.34488,50.6314,3.07497
"Lille 3","Paris 11","Gerard Simon",1990,1992,48.70997,2.1531,50.6314,3.07497
"Lille 3","Montpellier 3","Bruno Monfort",1987,2015,43.63279,3.86924,50.6314,3.07497
"Lille 3","Paris 4","Brigitte Gratien",1991,2007,48.851304,2.340246,50.6314,3.07497
"Lille 3","Paris 5","Daniel Beaune",1992,2006,48.851906,2.340105,50.6314,3.07497
"Lille 3","Universite Louis Pasteur (Strasbourg)","Veronique Christophe",1985,2013,48.57872,7.76465,50.6314,3.07497
"Lille 3","Paris 4","Francois Robichon",1997,2001,48.851304,2.340246,50.6314,3.07497
"Lille 3","Paris 1","Patrick Villiers",1990,2003,48.8468,2.34488,50.6314,3.07497
"Lille 3","Paris 7","Caroline Jacot Grapa",1993,2016,48.851906,2.340105,50.6314,3.07497
"Lille 3","Toulouse 2","Amelie Rousseau",2004,2017,43.57954,1.40235,50.6314,3.07497
"Lille 3","Universite Marc Bloch (Strasbourg)","Mathieu Duplay",1995,2007,48.57872,7.76465,50.6314,3.07497
"Lille 3","Aix-Marseille 1","Christian Hauer",1994,2009,43.2935,5.35781,50.6314,3.07497
"Lille 3","Paris 4","Charles Guittard",1996,2004,48.851304,2.340246,50.6314,3.07497
"Lille 3","Paris 1","Jean-Paul Barriere",1993,2013,48.8468,2.34488,50.6314,3.07497
"Lille 3","Paris 5","Annick Durand-Delvigne",1992,2005,48.851906,2.340105,50.6314,3.07497
"Lille 3","Paris 11","Stephane Benoist",2001,2016,48.70997,2.1531,50.6314,3.07497
"Lille 3","Paris 3","Catherine Gaullier-Bougassas",1995,2018,48.8489,2.34313,50.6314,3.07497
"Lille 3","Paris 4","Roland Delmaire",1986,2000,48.851304,2.340246,50.6314,3.07497
"Lille 3","Paris 7","Michele Hecquet",1990,2000,48.851906,2.340105,50.6314,3.07497
"Lille 3","Paris 4","Edouard Mehl",1999,2017,48.851304,2.340246,50.6314,3.07497
"Lille 3","Paris 5","Vincent Caradec",1993,2013,48.851906,2.340105,50.6314,3.07497
"Lille 3","Lille 1","Remi Gilleron",1990,2012,50.6314,3.07497,50.6314,3.07497
"Lille 3","Brest","Jean Martin",1996,1999,48.39803,-4.5077,50.6314,3.07497
"Lille 3","Paris 10","Jean-Claude Grubar",1987,1993,48.90245,2.21238,50.6314,3.07497
"Lille 3","Paris 1","Regine Le Jan",1993,2002,48.8468,2.34488,50.6314,3.07497
"Lille 3","Paris 3","Jean-Paul Manganaro",1992,2006,48.8489,2.34313,50.6314,3.07497
"Lille 3","Paris 3","Wladimir Troubetzkoy",1987,1994,48.8489,2.34313,50.6314,3.07497
"Lille 3","Universite Stendhal (Grenoble)","Simona De Iulio",1999,2017,45.19159,5.76726,50.6314,3.07497
"Lille 3","Amiens","Aziz Jellab",1992,2016,49.87584,2.26446,50.6314,3.07497
"Lille 3","Paris 3","Yves Baudelle",1989,2018,48.8489,2.34313,50.6314,3.07497
"Lille 3","Paris 1","Pierre Macherey",1991,2000,48.8468,2.34488,50.6314,3.07497
"Lille 3","Paris 10","Jacques Prevotat",1994,2005,48.90245,2.21238,50.6314,3.07497
"Lille 3","Clermont-Ferrand 2","Pierre Leconte",2006,2000,45.77056,3.08791,50.6314,3.07497
"Lille 3","Nancy 2","Patricia Champy-Remoussenard",1994,2015,48.6962,6.17634,50.6314,3.07497
"Lille 3","Paris 3","Marie-Jose Barbot",1993,2010,48.8489,2.34313,50.6314,3.07497
"Lille 3","Paris 4","Jacques Boulogne",1986,2005,48.851304,2.340246,50.6314,3.07497
"Lille 3","Paris 4","Matty Cohen",1987,2006,48.851304,2.340246,50.6314,3.07497
"Lille 3","Paris 3","Suzanne Liandrat-Guigues",1993,2008,48.8489,2.34313,50.6314,3.07497
"Lille 3","Paris 4","Andre Laks",1988,1993,48.851304,2.340246,50.6314,3.07497
"Lille 3","Paris 8","Jean-Marc Chouvel",1990,2004,48.946,2.36213,50.6314,3.07497
"Lille 3","Metz","Jean-Pierre Hirsch",2003,2002,48.6962,6.17634,50.6314,3.07497
"Lille 3","Paris 6","Patrick Michel",1999,2014,48.851304,2.340246,50.6314,3.07497
"Lille 3","Montpellier 2","Anne Boissiere",2012,2014,43.61583,3.87203,50.6314,3.07497
"Lille 3","Paris 4","Serge Rolet",1995,2011,48.851304,2.340246,50.6314,3.07497
"Lille 3","Paris 3","Nelly Wolf",1987,2011,48.8489,2.34313,50.6314,3.07497
"Lille 3","Paris 8","Ricardo Mandolini",1987,1999,48.946,2.36213,50.6314,3.07497
"Lille 3","Paris 10","Maryse Bresson",1994,2011,48.90245,2.21238,50.6314,3.07497
"Lille 3","Paris 4","Marie-Madeleine Fontaine",1999,2005,48.851304,2.340246,50.6314,3.07497
"Lille 3","Brest","Martin Jean",1997,1996,48.39803,-4.5077,50.6314,3.07497
"Lille 3","Paris 1","Francois de Gandt",1987,1999,48.8468,2.34488,50.6314,3.07497
"Lille 3","Lille 1","Pascal Antoine",2003,2016,50.6314,3.07497,50.6314,3.07497
"Lille 3","Paris 3","Catherine Maignant",1989,2002,48.8489,2.34313,50.6314,3.07497
"Limoges","Paris 11","Marie-Cecile Ploy",2000,2010,48.70997,2.1531,45.8263,1.25917
"Limoges","Paris 4","Philippe Depreux",1994,2015,48.851304,2.340246,45.8263,1.25917
"Limoges","Clermont-Ferrand 1","Jean-Claude Desport",1999,2014,45.77056,3.08791,45.8263,1.25917
"Limoges","Universite Marc Bloch (Strasbourg)","Bertrand Westphal",1988,2008,48.57872,7.76465,45.8263,1.25917
"Limoges","Paris 7","Michel Cogne",1989,2001,48.851906,2.340105,45.8263,1.25917
"Limoges","Paris 6","Armand Caron",1987,1991,48.851304,2.340246,45.8263,1.25917
"Limoges","Paris 1","Nicolas Picard",2016,2016,48.8468,2.34488,45.8263,1.25917
"Limoges","Paris 5","Marc Arabyan",1993,2008,48.851906,2.340105,45.8263,1.25917
"Limoges","Paris 11","Dominique Duval",1986,1995,48.70997,2.1531,45.8263,1.25917
"Limoges","Besancon","Bernard Bouteille",1992,2003,47.2408,6.02265,45.8263,1.25917
